TITLE = "Z = sin(X) * sin(Y)"
VARIABLES = "X", "Y", "Z"
2.89027, 1.25664, 0.236518
2.89027, 1.31947, 0.240877
2.89027, 1.3823, 0.244285
2.89027, 1.44513, 0.246729
2.89027, 1.50796, 0.248199
2.89027, 1.5708, 0.24869
2.89027, 1.63363, 0.248199
2.89027, 1.69646, 0.246729
2.89027, 1.75929, 0.244285
2.89027, 1.82212, 0.240877
2.89027, 1.88496, 0.236518
2.89027, 1.94779, 0.231226
2.89027, 2.01062, 0.225021
2.89027, 2.07345, 0.217929
2.89027, 2.13628, 0.209976
2.89027, 2.19911, 0.201194
2.89027, 2.26195, 0.191619
2.89027, 2.32478, 0.181287
2.89027, 2.38761, 0.17024
2.89027, 2.45044, 0.158521
2.89027, 2.51327, 0.146176
2.89027, 2.57611, 0.133255
2.89027, 2.63894, 0.119807
2.89027, 2.70177, 0.105887
2.89027, 2.7646, 0.0915489
2.89027, 2.82743, 0.0768494
2.89027, 2.89027, 0.0618467
2.89027, 2.9531, 0.0465998
2.89027, 3.01593, 0.0311691
2.89027, 3.07876, 0.0156154
2.89027, 3.14159, -6.32188e-16
2.89027, 3.20442, -0.0156154
2.89027, 3.26726, -0.0311691
2.89027, 3.33009, -0.0465998
2.89027, 3.39292, -0.0618467
2.89027, 3.45575, -0.0768494
2.89027, 3.51858, -0.0915489
2.89027, 3.58142, -0.105887
2.89027, 3.64425, -0.119807
2.89027, 3.70708, -0.133255
2.89027, 3.76991, -0.146176
2.89027, 3.83274, -0.158521
2.89027, 3.89557, -0.17024
2.89027, 3.95841, -0.181287
2.89027, 4.02124, -0.191619
2.89027, 4.08407, -0.201194
2.89027, 4.1469, -0.209976
2.89027, 4.20973, -0.217929
2.89027, 4.27257, -0.225021
2.89027, 4.3354, -0.231226
2.89027, 4.39823, -0.236518
2.89027, 4.46106, -0.240877
2.89027, 4.52389, -0.244285
2.89027, 4.58673, -0.246729
2.89027, 4.64956, -0.248199
2.89027, 4.71239, -0.24869
2.89027, 4.77522, -0.248199
2.89027, 4.83805, -0.246729
2.89027, 4.90088, -0.244285
2.89027, 4.96372, -0.240877
2.89027, 5.02655, -0.236518
2.89027, 5.08938, -0.231226
2.89027, 5.15221, -0.225021
2.89027, 5.21504, -0.217929
2.89027, 5.27788, -0.209976
2.89027, 5.34071, -0.201194
2.89027, 5.40354, -0.191619
2.89027, 5.46637, -0.181287
2.89027, 5.5292, -0.17024
2.89027, 5.59203, -0.158521
2.89027, 5.65487, -0.146176
2.89027, 5.7177, -0.133255
2.89027, 5.78053, -0.119807
2.89027, 5.84336, -0.105887
2.89027, 5.90619, -0.0915489
2.89027, 5.96903, -0.0768494
2.89027, 6.03186, -0.0618467
2.89027, 6.09469, -0.0465998
2.89027, 6.15752, -0.0311691
2.89027, 6.22035, -0.0156154
2.9531, 0, 0
2.9531, 0.0628319, 0.0117658
2.9531, 0.125664, 0.0234851
2.9531, 0.188496, 0.0351118
2.9531, 0.251327, 0.0465998
2.9531, 0.314159, 0.057904
2.9531, 0.376991, 0.0689797
2.9531, 0.439823, 0.0797831
2.9531, 0.502655, 0.0902716
2.9531, 0.565487, 0.100404
2.9531, 0.628319, 0.11014
2.9531, 0.69115, 0.119441
2.9531, 0.753982, 0.128271
2.9531, 0.816814, 0.136595
2.9531, 0.879646, 0.14438
2.9531, 0.942478, 0.151595
2.9531, 1.00531, 0.158211
2.9531, 1.06814, 0.164203
2.9531, 1.13097, 0.169548
2.9531, 1.19381, 0.174223
2.9531, 1.25664, 0.17821
2.9531, 1.31947, 0.181494
2.9531, 1.3823, 0.184062
2.9531, 1.44513, 0.185904
2.9531, 1.50796, 0.187012
2.9531, 1.5708, 0.187381
2.9531, 1.63363, 0.187012
2.9531, 1.69646, 0.185904
2.9531, 1.75929, 0.184062
2.9531, 1.82212, 0.181494
2.9531, 1.88496, 0.17821
2.9531, 1.94779, 0.174223
2.9531, 2.01062, 0.169548
2.9531, 2.07345, 0.164203
2.9531, 2.13628, 0.158211
2.9531, 2.19911, 0.151595
2.9531, 2.26195, 0.14438
2.9531, 2.32478, 0.136595
2.9531, 2.38761, 0.128271
2.9531, 2.45044, 0.119441
2.9531, 2.51327, 0.11014
2.9531, 2.57611, 0.100404
2.9531, 2.63894, 0.0902716
2.9531, 2.70177, 0.0797831
2.9531, 2.7646, 0.0689797
2.9531, 2.82743, 0.057904
2.9531, 2.89027, 0.0465998
2.9531, 2.9531, 0.0351118
2.9531, 3.01593, 0.0234851
2.9531, 3.07876, 0.0117658
2.9531, 3.14159, -4.76337e-16
2.9531, 3.20442, -0.0117658
2.9531, 3.26726, -0.0234851
2.9531, 3.33009, -0.0351118
2.9531, 3.39292, -0.0465998
2.9531, 3.45575, -0.057904
2.9531, 3.51858, -0.0689797
2.9531, 3.58142, -0.0797831
2.9531, 3.64425, -0.0902716
2.9531, 3.70708, -0.100404
2.9531, 3.76991, -0.11014
2.9531, 3.83274, -0.119441
2.9531, 3.89557, -0.128271
2.9531, 3.95841, -0.136595
2.9531, 4.02124, -0.14438
2.9531, 4.08407, -0.151595
2.9531, 4.1469, -0.158211
2.9531, 4.20973, -0.164203
2.9531, 4.27257, -0.169548
2.9531, 4.3354, -0.174223
2.9531, 4.39823, -0.17821
2.9531, 4.46106, -0.181494
2.9531, 4.52389, -0.184062
2.9531, 4.58673, -0.185904
2.9531, 4.64956, -0.187012
2.9531, 4.71239, -0.187381
2.9531, 4.77522, -0.187012
2.9531, 4.83805, -0.185904
2.9531, 4.90088, -0.184062
2.9531, 4.96372, -0.181494
2.9531, 5.02655, -0.17821
2.9531, 5.08938, -0.174223
2.9531, 5.15221, -0.169548
2.9531, 5.21504, -0.164203
2.9531, 5.27788, -0.158211
2.9531, 5.34071, -0.151595
2.9531, 5.40354, -0.14438
2.9531, 5.46637, -0.136595
2.9531, 5.5292, -0.128271
2.9531, 5.59203, -0.119441
2.9531, 5.65487, -0.11014
2.9531, 5.7177, -0.100404
2.9531, 5.78053, -0.0902716
2.9531, 5.84336, -0.0797831
2.9531, 5.90619, -0.0689797
2.9531, 5.96903, -0.057904
2.9531, 6.03186, -0.0465998
2.9531, 6.09469, -0.0351118
2.9531, 6.15752, -0.0234851
2.9531, 6.22035, -0.0117658
3.01593, 0, 0
3.01593, 0.0628319, 0.00786974
3.01593, 0.125664, 0.0157084
3.01593, 0.188496, 0.0234851
3.01593, 0.251327, 0.0311691
3.01593, 0.314159, 0.0387301
3.01593, 0.376991, 0.0461382
3.01593, 0.439823, 0.0533643
3.01593, 0.502655, 0.0603797
3.01593, 0.565487, 0.0671569
3.01593, 0.628319, 0.073669
3.01593, 0.69115, 0.0798904
3.01593, 0.753982, 0.0857965
3.01593, 0.816814, 0.091364
3.01593, 0.879646, 0.0965709
3.01593, 0.942478, 0.101397
3.01593, 1.00531, 0.105822
3.01593, 1.06814, 0.10983
3.01593, 1.13097, 0.113405
3.01593, 1.19381, 0.116532
3.01593, 1.25664, 0.119199
3.01593, 1.31947, 0.121396
3.01593, 1.3823, 0.123113
3.01593, 1.44513, 0.124345
3.01593, 1.50796, 0.125086
3.01593, 1.5708, 0.125333
3.01593, 1.63363, 0.125086
3.01593, 1.69646, 0.124345
3.01593, 1.75929, 0.123113
3.01593, 1.82212, 0.121396
3.01593, 1.88496, 0.119199
3.01593, 1.94779, 0.116532
3.01593, 2.01062, 0.113405
3.01593, 2.07345, 0.10983
3.01593, 2.13628, 0.105822
3.01593, 2.19911, 0.101397
3.01593, 2.26195, 0.0965709
3.01593, 2.32478, 0.091364
3.01593, 2.38761, 0.0857965
3.01593, 2.45044, 0.0798904
3.01593, 2.51327, 0.073669
3.01593, 2.57611, 0.0671569
3.01593, 2.63894, 0.0603797
3.01593, 2.70177, 0.0533643
3.01593, 2.7646, 0.0461382
3.01593, 2.82743, 0.0387301
3.01593, 2.89027, 0.0311691
3.01593, 2.9531, 0.0234851
3.01593, 3.01593, 0.0157084
3.01593, 3.07876, 0.00786974
3.01593, 3.14159, -3.18606e-16
3.01593, 3.20442, -0.00786974
3.01593, 3.26726, -0.0157084
3.01593, 3.33009, -0.0234851
3.01593, 3.39292, -0.0311691
3.01593, 3.45575, -0.0387301
3.01593, 3.51858, -0.0461382
3.01593, 3.58142, -0.0533643
3.01593, 3.64425, -0.0603797
3.01593, 3.70708, -0.0671569
3.01593, 3.76991, -0.073669
3.01593, 3.83274, -0.0798904
3.01593, 3.89557, -0.0857965
3.01593, 3.95841, -0.091364
3.01593, 4.02124, -0.0965709
3.01593, 4.08407, -0.101397
3.01593, 4.1469, -0.105822
3.01593, 4.20973, -0.10983
3.01593, 4.27257, -0.113405
3.01593, 4.3354, -0.116532
3.01593, 4.39823, -0.119199
3.01593, 4.46106, -0.121396
3.01593, 4.52389, -0.123113
3.01593, 4.58673, -0.124345
3.01593, 4.64956, -0.125086
3.01593, 4.71239, -0.125333
3.01593, 4.77522, -0.125086
3.01593, 4.83805, -0.124345
3.01593, 4.90088, -0.123113
3.01593, 4.96372, -0.121396
3.01593, 5.02655, -0.119199
3.01593, 5.08938, -0.116532
3.01593, 5.15221, -0.113405
3.01593, 5.21504, -0.10983
3.01593, 5.27788, -0.105822
3.01593, 5.34071, -0.101397
3.01593, 5.40354, -0.0965709
3.01593, 5.46637, -0.091364
3.01593, 5.5292, -0.0857965
3.01593, 5.59203, -0.0798904
3.01593, 5.65487, -0.073669
3.01593, 5.7177, -0.0671569
3.01593, 5.78053, -0.0603797
3.01593, 5.84336, -0.0533643
3.01593, 5.90619, -0.0461382
3.01593, 5.96903, -0.0387301
3.01593, 6.03186, -0.0311691
3.01593, 6.09469, -0.0234851
3.01593, 6.15752, -0.0157084
3.01593, 6.22035, -0.00786974
3.07876, 0, 0
3.07876, 0.0628319, 0.00394265
3.07876, 0.125664, 0.00786974
3.07876, 0.188496, 0.0117658
3.07876, 0.251327, 0.0156154
3.07876, 0.314159, 0.0194033
3.07876, 0.376991, 0.0231147
3.07876, 0.439823, 0.0267349
3.07876, 0.502655, 0.0302496
3.07876, 0.565487, 0.0336448
3.07876, 0.628319, 0.0369073
3.07876, 0.69115, 0.0400242
3.07876, 0.753982, 0.0429831
3.07876, 0.816814, 0.0457723
3.07876, 0.879646, 0.0483809
3.07876, 0.942478, 0.0507986
3.07876, 1.00531, 0.0530158
3.07876, 1.06814, 0.0550238
3.07876, 1.13097, 0.0568146
3.07876, 1.19381, 0.0583811
3.07876, 1.25664, 0.0597173
3.07876, 1.31947, 0.0608178
3.07876, 1.3823, 0.0616783
3.07876, 1.44513, 0.0622954
3.07876, 1.50796, 0.0626666
3.07876, 1.5708, 0.0627905
3.07876, 1.63363, 0.0626666
3.07876, 1.69646, 0.0622954
3.07876, 1.75929, 0.0616783
3.07876, 1.82212, 0.0608178
3.07876, 1.88496, 0.0597173
3.07876, 1.94779, 0.0583811
3.07876, 2.01062, 0.0568146
3.07876, 2.07345, 0.0550238
3.07876, 2.13628, 0.0530158
3.07876, 2.19911, 0.0507986
3.07876, 2.26195, 0.0483809
3.07876, 2.32478, 0.0457723
3.07876, 2.38761, 0.0429831
3.07876, 2.45044, 0.0400242
3.07876, 2.51327, 0.0369073
3.07876, 2.57611, 0.0336448
3.07876, 2.63894, 0.0302496
3.07876, 2.70177, 0.0267349
3.07876, 2.7646, 0.0231147
3.07876, 2.82743, 0.0194033
3.07876, 2.89027, 0.0156154
3.07876, 2.9531, 0.0117658
3.07876, 3.01593, 0.00786974
3.07876, 3.07876, 0.00394265
3.07876, 3.14159, -1.59618e-16
3.07876, 3.20442, -0.00394265
3.07876, 3.26726, -0.00786974
3.07876, 3.33009, -0.0117658
3.07876, 3.39292, -0.0156154
3.07876, 3.45575, -0.0194033
3.07876, 3.51858, -0.0231147
3.07876, 3.58142, -0.0267349
3.07876, 3.64425, -0.0302496
3.07876, 3.70708, -0.0336448
3.07876, 3.76991, -0.0369073
3.07876, 3.83274, -0.0400242
3.07876, 3.89557, -0.0429831
3.07876, 3.95841, -0.0457723
3.07876, 4.02124, -0.0483809
3.07876, 4.08407, -0.0507986
3.07876, 4.1469, -0.0530158
3.07876, 4.20973, -0.0550238
3.07876, 4.27257, -0.0568146
3.07876, 4.3354, -0.0583811
3.07876, 4.39823, -0.0597173
3.07876, 4.46106, -0.0608178
3.07876, 4.52389, -0.0616783
3.07876, 4.58673, -0.0622954
3.07876, 4.64956, -0.0626666
3.07876, 4.71239, -0.0627905
3.07876, 4.77522, -0.0626666
3.07876, 4.83805, -0.0622954
3.07876, 4.90088, -0.0616783
3.07876, 4.96372, -0.0608178
3.07876, 5.02655, -0.0597173
3.07876, 5.08938, -0.0583811
3.07876, 5.15221, -0.0568146
3.07876, 5.21504, -0.0550238
3.07876, 5.27788, -0.0530158
3.07876, 5.34071, -0.0507986
3.07876, 5.40354, -0.0483809
3.07876, 5.46637, -0.0457723
3.07876, 5.5292, -0.0429831
3.07876, 5.59203, -0.0400242
3.07876, 5.65487, -0.0369073
3.07876, 5.7177, -0.0336448
3.07876, 5.78053, -0.0302496
3.07876, 5.84336, -0.0267349
3.07876, 5.90619, -0.0231147
3.07876, 5.96903, -0.0194033
3.07876, 6.03186, -0.0156154
3.07876, 6.09469, -0.0117658
3.07876, 6.15752, -0.00786974
3.07876, 6.22035, -0.00394265
3.14159, 0, -0
3.14159, 0.0628319, -1.59618e-16
3.14159, 0.125664, -3.18606e-16
3.14159, 0.188496, -4.76337e-16
3.14159, 0.251327, -6.32188e-16
3.14159, 0.314159, -7.85544e-16
3.14159, 0.376991, -9.358e-16
3.14159, 0.439823, -1.08236e-15
3.14159, 0.502655, -1.22465e-15
3.14159, 0.565487, -1.36211e-15
3.14159, 0.628319, -1.49419e-15
3.14159, 0.69115, -1.62038e-15
3.14159, 0.753982, -1.74017e-15
3.14159, 0.816814, -1.85309e-15
3.14159, 0.879646, -1.9587e-15
3.14159, 0.942478, -2.05658e-15
3.14159, 1.00531, -2.14634e-15
3.14159, 1.06814, -2.22764e-15
3.14159, 1.13097, -2.30014e-15
3.14159, 1.19381, -2.36356e-15
3.14159, 1.25664, -2.41766e-15
3.14159, 1.31947, -2.46221e-15
3.14159, 1.3823, -2.49705e-15
3.14159, 1.44513, -2.52203e-15
3.14159, 1.50796, -2.53706e-15
3.14159, 1.5708, -2.54207e-15
3.14159, 1.63363, -2.53706e-15
3.14159, 1.69646, -2.52203e-15
3.14159, 1.75929, -2.49705e-15
3.14159, 1.82212, -2.46221e-15
3.14159, 1.88496, -2.41766e-15
3.14159, 1.94779, -2.36356e-15
3.14159, 2.01062, -2.30014e-15
3.14159, 2.07345, -2.22764e-15
3.14159, 2.13628, -2.14634e-15
3.14159, 2.19911, -2.05658e-15
3.14159, 2.26195, -1.9587e-15
3.14159, 2.32478, -1.85309e-15
3.14159, 2.38761, -1.74017e-15
3.14159, 2.45044, -1.62038e-15
3.14159, 2.51327, -1.49419e-15
3.14159, 2.57611, -1.36211e-15
3.14159, 2.63894, -1.22465e-15
3.14159, 2.70177, -1.08236e-15
3.14159, 2.7646, -9.358e-16
3.14159, 2.82743, -7.85544e-16
3.14159, 2.89027, -6.32188e-16
3.14159, 2.9531, -4.76337e-16
3.14159, 3.01593, -3.18606e-16
3.14159, 3.07876, -1.59618e-16
3.14159, 3.14159, 6.46214e-30
3.14159, 3.20442, 1.59618e-16
3.14159, 3.26726, 3.18606e-16
3.14159, 3.33009, 4.76337e-16
3.14159, 3.39292, 6.32188e-16
3.14159, 3.45575, 7.85544e-16
3.14159, 3.51858, 9.358e-16
3.14159, 3.58142, 1.08236e-15
3.14159, 3.64425, 1.22465e-15
3.14159, 3.70708, 1.36211e-15
3.14159, 3.76991, 1.49419e-15
3.14159, 3.83274, 1.62038e-15
3.14159, 3.89557, 1.74017e-15
3.14159, 3.95841, 1.85309e-15
3.14159, 4.02124, 1.9587e-15
3.14159, 4.08407, 2.05658e-15
3.14159, 4.1469, 2.14634e-15
3.14159, 4.20973, 2.22764e-15
3.14159, 4.27257, 2.30014e-15
3.14159, 4.3354, 2.36356e-15
3.14159, 4.39823, 2.41766e-15
3.14159, 4.46106, 2.46221e-15
3.14159, 4.52389, 2.49705e-15
3.14159, 4.58673, 2.52203e-15
3.14159, 4.64956, 2.53706e-15
3.14159, 4.71239, 2.54207e-15
3.14159, 4.77522, 2.53706e-15
3.14159, 4.83805, 2.52203e-15
3.14159, 4.90088, 2.49705e-15
3.14159, 4.96372, 2.46221e-15
3.14159, 5.02655, 2.41766e-15
3.14159, 5.08938, 2.36356e-15
3.14159, 5.15221, 2.30014e-15
3.14159, 5.21504, 2.22764e-15
3.14159, 5.27788, 2.14634e-15
3.14159, 5.34071, 2.05658e-15
3.14159, 5.40354, 1.9587e-15
3.14159, 5.46637, 1.85309e-15
3.14159, 5.5292, 1.74017e-15
3.14159, 5.59203, 1.62038e-15
3.14159, 5.65487, 1.49419e-15
3.14159, 5.7177, 1.36211e-15
3.14159, 5.78053, 1.22465e-15
3.14159, 5.84336, 1.08236e-15
3.14159, 5.90619, 9.358e-16
3.14159, 5.96903, 7.85544e-16
3.14159, 6.03186, 6.32188e-16
3.14159, 6.09469, 4.76337e-16
3.14159, 6.15752, 3.18606e-16
3.14159, 6.22035, 1.59618e-16
3.20442, 0, -0
3.20442, 0.0628319, -0.00394265
3.20442, 0.125664, -0.00786974
3.20442, 0.188496, -0.0117658
3.20442, 0.251327, -0.0156154
3.20442, 0.314159, -0.0194033
3.20442, 0.376991, -0.0231147
3.20442, 0.439823, -0.0267349
3.20442, 0.502655, -0.0302496
3.20442, 0.565487, -0.0336448
3.20442, 0.628319, -0.0369073
3.20442, 0.69115, -0.0400242
3.20442, 0.753982, -0.0429831
3.20442, 0.816814, -0.0457723
3.20442, 0.879646, -0.0483809
3.20442, 0.942478, -0.0507986
3.20442, 1.00531, -0.0530158
3.20442, 1.06814, -0.0550238
3.20442, 1.13097, -0.0568146
3.20442, 1.19381, -0.0583811
3.20442, 1.25664, -0.0597173
3.20442, 1.31947, -0.0608178
3.20442, 1.3823, -0.0616783
3.20442, 1.44513, -0.0622954
3.20442, 1.50796, -0.0626666
3.20442, 1.5708, -0.0627905
3.20442, 1.63363, -0.0626666
3.20442, 1.69646, -0.0622954
3.20442, 1.75929, -0.0616783
3.20442, 1.82212, -0.0608178
3.20442, 1.88496, -0.0597173
3.20442, 1.94779, -0.0583811
3.20442, 2.01062, -0.0568146
3.20442, 2.07345, -0.0550238
3.20442, 2.13628, -0.0530158
3.20442, 2.19911, -0.0507986
3.20442, 2.26195, -0.0483809
3.20442, 2.32478, -0.0457723
3.20442, 2.38761, -0.0429831
3.20442, 2.45044, -0.0400242
3.20442, 2.51327, -0.0369073
3.20442, 2.57611, -0.0336448
3.20442, 2.63894, -0.0302496
3.20442, 2.70177, -0.0267349
3.20442, 2.7646, -0.0231147
3.20442, 2.82743, -0.0194033
3.20442, 2.89027, -0.0156154
3.20442, 2.9531, -0.0117658
3.20442, 3.01593, -0.00786974
3.20442, 3.07876, -0.00394265
3.20442, 3.14159, 1.59618e-16
3.20442, 3.20442, 0.00394265
3.20442, 3.26726, 0.00786974
3.20442, 3.33009, 0.0117658
3.20442, 3.39292, 0.0156154
3.20442, 3.45575, 0.0194033
3.20442, 3.51858, 0.0231147
3.20442, 3.58142, 0.0267349
3.20442, 3.64425, 0.0302496
3.20442, 3.70708, 0.0336448
3.20442, 3.76991, 0.0369073
3.20442, 3.83274, 0.0400242
3.20442, 3.89557, 0.0429831
3.20442, 3.95841, 0.0457723
3.20442, 4.02124, 0.0483809
3.20442, 4.08407, 0.0507986
3.20442, 4.1469, 0.0530158
3.20442, 4.20973, 0.0550238
3.20442, 4.27257, 0.0568146
3.20442, 4.3354, 0.0583811
3.20442, 4.39823, 0.0597173
3.20442, 4.46106, 0.0608178
3.20442, 4.52389, 0.0616783
3.20442, 4.58673, 0.0622954
3.20442, 4.64956, 0.0626666
3.20442, 4.71239, 0.0627905
3.20442, 4.77522, 0.0626666
3.20442, 4.83805, 0.0622954
3.20442, 4.90088, 0.0616783
3.20442, 4.96372, 0.0608178
3.20442, 5.02655, 0.0597173
3.20442, 5.08938, 0.0583811
3.20442, 5.15221, 0.0568146
3.20442, 5.21504, 0.0550238
3.20442, 5.27788, 0.0530158
3.20442, 5.34071, 0.0507986
3.20442, 5.40354, 0.0483809
3.20442, 5.46637, 0.0457723
3.20442, 5.5292, 0.0429831
3.20442, 5.59203, 0.0400242
3.20442, 5.65487, 0.0369073
3.20442, 5.7177, 0.0336448
3.20442, 5.78053, 0.0302496
3.20442, 5.84336, 0.0267349
3.20442, 5.90619, 0.0231147
3.20442, 5.96903, 0.0194033
3.20442, 6.03186, 0.0156154
3.20442, 6.09469, 0.0117658
3.20442, 6.15752, 0.00786974
3.20442, 6.22035, 0.00394265
3.26726, 0, -0
3.26726, 0.0628319, -0.00786974
3.26726, 0.125664, -0.0157084
3.26726, 0.188496, -0.0234851
3.26726, 0.251327, -0.0311691
3.26726, 0.314159, -0.0387301
3.26726, 0.376991, -0.0461382
3.26726, 0.439823, -0.0533643
3.26726, 0.502655, -0.0603797
3.26726, 0.565487, -0.0671569
3.26726, 0.628319, -0.073669
3.26726, 0.69115, -0.0798904
3.26726, 0.753982, -0.0857965
3.26726, 0.816814, -0.091364
3.26726, 0.879646, -0.0965709
3.26726, 0.942478, -0.101397
3.26726, 1.00531, -0.105822
3.26726, 1.06814, -0.10983
3.26726, 1.13097, -0.113405
3.26726, 1.19381, -0.116532
3.26726, 1.25664, -0.119199
3.26726, 1.31947, -0.121396
3.26726, 1.3823, -0.123113
3.26726, 1.44513, -0.124345
3.26726, 1.50796, -0.125086
3.26726, 1.5708, -0.125333
3.26726, 1.63363, -0.125086
3.26726, 1.69646, -0.124345
3.26726, 1.75929, -0.123113
3.26726, 1.82212, -0.121396
3.26726, 1.88496, -0.119199
3.26726, 1.94779, -0.116532
3.26726, 2.01062, -0.113405
3.26726, 2.07345, -0.10983
3.26726, 2.13628, -0.105822
3.26726, 2.19911, -0.101397
3.26726, 2.26195, -0.0965709
3.26726, 2.32478, -0.091364
3.26726, 2.38761, -0.0857965
3.26726, 2.45044, -0.0798904
3.26726, 2.51327, -0.073669
3.26726, 2.57611, -0.0671569
3.26726, 2.63894, -0.0603797
3.26726, 2.70177, -0.0533643
3.26726, 2.7646, -0.0461382
3.26726, 2.82743, -0.0387301
3.26726, 2.89027, -0.0311691
3.26726, 2.9531, -0.0234851
3.26726, 3.01593, -0.0157084
3.26726, 3.07876, -0.00786974
3.26726, 3.14159, 3.18606e-16
3.26726, 3.20442, 0.00786974
3.26726, 3.26726, 0.0157084
3.26726, 3.33009, 0.0234851
3.26726, 3.39292, 0.0311691
3.26726, 3.45575, 0.0387301
3.26726, 3.51858, 0.0461382
3.26726, 3.58142, 0.0533643
3.26726, 3.64425, 0.0603797
3.26726, 3.70708, 0.0671569
3.26726, 3.76991, 0.073669
3.26726, 3.83274, 0.0798904
3.26726, 3.89557, 0.0857965
3.26726, 3.95841, 0.091364
3.26726, 4.02124, 0.0965709
3.26726, 4.08407, 0.101397
3.26726, 4.1469, 0.105822
3.26726, 4.20973, 0.10983
3.26726, 4.27257, 0.113405
3.26726, 4.3354, 0.116532
3.26726, 4.39823, 0.119199
3.26726, 4.46106, 0.121396
3.26726, 4.52389, 0.123113
3.26726, 4.58673, 0.124345
3.26726, 4.64956, 0.125086
3.26726, 4.71239, 0.125333
3.26726, 4.77522, 0.125086
3.26726, 4.83805, 0.124345
3.26726, 4.90088, 0.123113
3.26726, 4.96372, 0.121396
3.26726, 5.02655, 0.119199
3.26726, 5.08938, 0.116532
3.26726, 5.15221, 0.113405
3.26726, 5.21504, 0.10983
3.26726, 5.27788, 0.105822
3.26726, 5.34071, 0.101397
3.26726, 5.40354, 0.0965709
3.26726, 5.46637, 0.091364
3.26726, 5.5292, 0.0857965
3.26726, 5.59203, 0.0798904
3.26726, 5.65487, 0.073669
3.26726, 5.7177, 0.0671569
3.26726, 5.78053, 0.0603797
3.26726, 5.84336, 0.0533643
3.26726, 5.90619, 0.0461382
3.26726, 5.96903, 0.0387301
3.26726, 6.03186, 0.0311691
3.26726, 6.09469, 0.0234851
3.26726, 6.15752, 0.0157084
3.26726, 6.22035, 0.00786974
3.33009, 0, -0
3.33009, 0.0628319, -0.0117658
3.33009, 0.125664, -0.0234851
3.33009, 0.188496, -0.0351118
3.33009, 0.251327, -0.0465998
3.33009, 0.314159, -0.057904
3.33009, 0.376991, -0.0689797
3.33009, 0.439823, -0.0797831
3.33009, 0.502655, -0.0902716
3.33009, 0.565487, -0.100404
3.33009, 0.628319, -0.11014
3.33009, 0.69115, -0.119441
3.33009, 0.753982, -0.128271
3.33009, 0.816814, -0.136595
3.33009, 0.879646, -0.14438
3.33009, 0.942478, -0.151595
3.33009, 1.00531, -0.158211
3.33009, 1.06814, -0.164203
3.33009, 1.13097, -0.169548
3.33009, 1.19381, -0.174223
3.33009, 1.25664, -0.17821
3.33009, 1.31947, -0.181494
3.33009, 1.3823, -0.184062
3.33009, 1.44513, -0.185904
3.33009, 1.50796, -0.187012
3.33009, 1.5708, -0.187381
3.33009, 1.63363, -0.187012
3.33009, 1.69646, -0.185904
3.33009, 1.75929, -0.184062
3.33009, 1.82212, -0.181494
3.33009, 1.88496, -0.17821
3.33009, 1.94779, -0.174223
3.33009, 2.01062, -0.169548
3.33009, 2.07345, -0.164203
3.33009, 2.13628, -0.158211
3.33009, 2.19911, -0.151595
3.33009, 2.26195, -0.14438
3.33009, 2.32478, -0.136595
3.33009, 2.38761, -0.128271
3.33009, 2.45044, -0.119441
3.33009, 2.51327, -0.11014
3.33009, 2.57611, -0.100404
3.33009, 2.63894, -0.0902716
3.33009, 2.70177, -0.0797831
3.33009, 2.7646, -0.0689797
3.33009, 2.82743, -0.057904
3.33009, 2.89027, -0.0465998
3.33009, 2.9531, -0.0351118
3.33009, 3.01593, -0.0234851
3.33009, 3.07876, -0.0117658
3.33009, 3.14159, 4.76337e-16
3.33009, 3.20442, 0.0117658
3.33009, 3.26726, 0.0234851
3.33009, 3.33009, 0.0351118
3.33009, 3.39292, 0.0465998
3.33009, 3.45575, 0.057904
3.33009, 3.51858, 0.0689797
3.33009, 3.58142, 0.0797831
3.33009, 3.64425, 0.0902716
3.33009, 3.70708, 0.100404
3.33009, 3.76991, 0.11014
3.33009, 3.83274, 0.119441
3.33009, 3.89557, 0.128271
3.33009, 3.95841, 0.136595
3.33009, 4.02124, 0.14438
3.33009, 4.08407, 0.151595
3.33009, 4.1469, 0.158211
3.33009, 4.20973, 0.164203
3.33009, 4.27257, 0.169548
3.33009, 4.3354, 0.174223
3.33009, 4.39823, 0.17821
3.33009, 4.46106, 0.181494
3.33009, 4.52389, 0.184062
3.33009, 4.58673, 0.185904
3.33009, 4.64956, 0.187012
3.33009, 4.71239, 0.187381
3.33009, 4.77522, 0.187012
3.33009, 4.83805, 0.185904
3.33009, 4.90088, 0.184062
3.33009, 4.96372, 0.181494
3.33009, 5.02655, 0.17821
3.33009, 5.08938, 0.174223
3.33009, 5.15221, 0.169548
3.33009, 5.21504, 0.164203
3.33009, 5.27788, 0.158211
3.33009, 5.34071, 0.151595
3.33009, 5.40354, 0.14438
3.33009, 5.46637, 0.136595
3.33009, 5.5292, 0.128271
3.33009, 5.59203, 0.119441
3.33009, 5.65487, 0.11014
3.33009, 5.7177, 0.100404
3.33009, 5.78053, 0.0902716
3.33009, 5.84336, 0.0797831
3.33009, 5.90619, 0.0689797
3.33009, 5.96903, 0.057904
3.33009, 6.03186, 0.0465998
3.33009, 6.09469, 0.0351118
3.33009, 6.15752, 0.0234851
3.33009, 6.22035, 0.0117658
3.39292, 0, -0
3.39292, 0.0628319, -0.0156154
3.39292, 0.125664, -0.0311691
