TITLE = "Normal distribution"
VARIABLES = "X", "Y", "Z"
ZONE T = "ZONE1", I = 100 J = 100, F = POINT
-2.52, -1.86, 0.00117925
-2.52, -1.8, 0.00131611
-2.52, -1.74, 0.00146357
-2.52, -1.68, 0.00162171
-2.52, -1.62, 0.00179047
-2.52, -1.56, 0.00196969
-2.52, -1.5, 0.00215907
-2.52, -1.44, 0.00235815
-2.52, -1.38, 0.00256633
-2.52, -1.32, 0.00278286
-2.52, -1.26, 0.00300681
-2.52, -1.2, 0.0032371
-2.52, -1.14, 0.00347251
-2.52, -1.08, 0.00371166
-2.52, -1.02, 0.00395301
-2.52, -0.96, 0.00419494
-2.52, -0.9, 0.00443567
-2.52, -0.84, 0.00467336
-2.52, -0.78, 0.00490609
-2.52, -0.72, 0.00513191
-2.52, -0.66, 0.00534883
-2.52, -0.6, 0.00555489
-2.52, -0.54, 0.00574815
-2.52, -0.48, 0.00592676
-2.52, -0.42, 0.00608897
-2.52, -0.36, 0.00623313
-2.52, -0.3, 0.00635777
-2.52, -0.24, 0.00646161
-2.52, -0.18, 0.00654354
-2.52, -0.12, 0.0066027
-2.52, -0.06, 0.00663845
-2.52, 2.16493e-15, 0.00665041
-2.52, 0.06, 0.00663845
-2.52, 0.12, 0.0066027
-2.52, 0.18, 0.00654354
-2.52, 0.24, 0.00646161
-2.52, 0.3, 0.00635777
-2.52, 0.36, 0.00623313
-2.52, 0.42, 0.00608897
-2.52, 0.48, 0.00592676
-2.52, 0.54, 0.00574815
-2.52, 0.6, 0.00555489
-2.52, 0.66, 0.00534883
-2.52, 0.72, 0.00513191
-2.52, 0.78, 0.00490609
-2.52, 0.84, 0.00467336
-2.52, 0.9, 0.00443567
-2.52, 0.96, 0.00419494
-2.52, 1.02, 0.00395301
-2.52, 1.08, 0.00371166
-2.52, 1.14, 0.00347251
-2.52, 1.2, 0.0032371
-2.52, 1.26, 0.00300681
-2.52, 1.32, 0.00278286
-2.52, 1.38, 0.00256633
-2.52, 1.44, 0.00235815
-2.52, 1.5, 0.00215907
-2.52, 1.56, 0.00196969
-2.52, 1.62, 0.00179047
-2.52, 1.68, 0.00162171
-2.52, 1.74, 0.00146357
-2.52, 1.8, 0.00131611
-2.52, 1.86, 0.00117925
-2.52, 1.92, 0.00105283
-2.52, 1.98, 0.000936579
-2.52, 2.04, 0.000830172
-2.52, 2.1, 0.000733211
-2.52, 2.16, 0.000645247
-2.52, 2.22, 0.000565796
-2.52, 2.28, 0.000494345
-2.52, 2.34, 0.000430365
-2.52, 2.4, 0.000373319
-2.52, 2.46, 0.000322671
-2.52, 2.52, 0.000277892
-2.52, 2.58, 0.000238468
-2.52, 2.64, 0.000203901
-2.52, 2.7, 0.000173718
-2.52, 2.76, 0.000147471
-2.52, 2.82, 0.00012474
-2.52, 2.88, 0.000105134
-2.52, 2.94, 8.82906e-05
-2.46, -3, 8.57841e-05
-2.46, -2.94, 0.000102517
-2.46, -2.88, 0.000122075
-2.46, -2.82, 0.000144841
-2.46, -2.76, 0.000171234
-2.46, -2.7, 0.00020171
-2.46, -2.64, 0.000236757
-2.46, -2.58, 0.000276894
-2.46, -2.52, 0.000322671
-2.46, -2.46, 0.000374665
-2.46, -2.4, 0.000433475
-2.46, -2.34, 0.000499713
-2.46, -2.28, 0.000574002
-2.46, -2.22, 0.000656967
-2.46, -2.16, 0.000749221
-2.46, -2.1, 0.000851359
-2.46, -2.04, 0.000963944
-2.46, -1.98, 0.0010875
-2.46, -1.92, 0.00122248
-2.46, -1.86, 0.00136927
-2.46, -1.8, 0.00152818
-2.46, -1.74, 0.00169941
-2.46, -1.68, 0.00188302
-2.46, -1.62, 0.00207898
-2.46, -1.56, 0.00228709
-2.46, -1.5, 0.00250698
-2.46, -1.44, 0.00273814
-2.46, -1.38, 0.00297987
-2.46, -1.32, 0.00323128
-2.46, -1.26, 0.00349131
-2.46, -1.2, 0.00375872
-2.46, -1.14, 0.00403206
-2.46, -1.08, 0.00430974
-2.46, -1.02, 0.00458999
-2.46, -0.96, 0.0048709
-2.46, -0.9, 0.00515042
-2.46, -0.84, 0.00542641
-2.46, -0.78, 0.00569665
-2.46, -0.72, 0.00595885
-2.46, -0.66, 0.00621073
-2.46, -0.6, 0.00644999
-2.46, -0.54, 0.00667439
-2.46, -0.48, 0.00688179
-2.46, -0.42, 0.00707013
-2.46, -0.36, 0.00723752
-2.46, -0.3, 0.00738225
-2.46, -0.24, 0.00750281
-2.46, -0.18, 0.00759795
-2.46, -0.12, 0.00766664
-2.46, -0.06, 0.00770815
-2.46, 2.16493e-15, 0.00772204
-2.46, 0.06, 0.00770815
-2.46, 0.12, 0.00766664
-2.46, 0.18, 0.00759795
-2.46, 0.24, 0.00750281
-2.46, 0.3, 0.00738225
-2.46, 0.36, 0.00723752
-2.46, 0.42, 0.00707013
-2.46, 0.48, 0.00688179
-2.46, 0.54, 0.00667439
-2.46, 0.6, 0.00644999
-2.46, 0.66, 0.00621073
-2.46, 0.72, 0.00595885
-2.46, 0.78, 0.00569665
-2.46, 0.84, 0.00542641
-2.46, 0.9, 0.00515042
-2.46, 0.96, 0.0048709
-2.46, 1.02, 0.00458999
-2.46, 1.08, 0.00430974
-2.46, 1.14, 0.00403206
-2.46, 1.2, 0.00375872
-2.46, 1.26, 0.00349131
-2.46, 1.32, 0.00323128
-2.46, 1.38, 0.00297987
-2.46, 1.44, 0.00273814
-2.46, 1.5, 0.00250698
-2.46, 1.56, 0.00228709
-2.46, 1.62, 0.00207898
-2.46, 1.68, 0.00188302
-2.46, 1.74, 0.00169941
-2.46, 1.8, 0.00152818
-2.46, 1.86, 0.00136927
-2.46, 1.92, 0.00122248
-2.46, 1.98, 0.0010875
-2.46, 2.04, 0.000963944
-2.46, 2.1, 0.000851359
-2.46, 2.16, 0.000749221
-2.46, 2.22, 0.000656967
-2.46, 2.28, 0.000574002
-2.46, 2.34, 0.000499713
-2.46, 2.4, 0.000433475
-2.46, 2.46, 0.000374665
-2.46, 2.52, 0.000322671
-2.46, 2.58, 0.000276894
-2.46, 2.64, 0.000236757
-2.46, 2.7, 0.00020171
-2.46, 2.76, 0.000171234
-2.46, 2.82, 0.000144841
-2.46, 2.88, 0.000122075
-2.46, 2.94, 0.000102517
-2.4, -3, 9.92492e-05
-2.4, -2.94, 0.000118609
-2.4, -2.88, 0.000141236
-2.4, -2.82, 0.000167575
-2.4, -2.76, 0.000198112
-2.4, -2.7, 0.000233372
-2.4, -2.64, 0.000273919
-2.4, -2.58, 0.000320356
-2.4, -2.52, 0.000373319
-2.4, -2.46, 0.000433475
-2.4, -2.4, 0.000501515
-2.4, -2.34, 0.00057815
-2.4, -2.28, 0.0006641
-2.4, -2.22, 0.000760087
-2.4, -2.16, 0.000866822
-2.4, -2.1, 0.000984992
-2.4, -2.04, 0.00111525
-2.4, -1.98, 0.0012582
-2.4, -1.92, 0.00141436
-2.4, -1.86, 0.0015842
-2.4, -1.8, 0.00176805
-2.4, -1.74, 0.00196615
-2.4, -1.68, 0.00217859
-2.4, -1.62, 0.00240531
-2.4, -1.56, 0.00264608
-2.4, -1.5, 0.00290049
-2.4, -1.44, 0.00316793
-2.4, -1.38, 0.0034476
-2.4, -1.32, 0.00373848
-2.4, -1.26, 0.00403933
-2.4, -1.2, 0.00434871
-2.4, -1.14, 0.00466496
-2.4, -1.08, 0.00498622
-2.4, -1.02, 0.00531046
-2.4, -0.96, 0.00563546
-2.4, -0.9, 0.00595885
-2.4, -0.84, 0.00627817
-2.4, -0.78, 0.00659082
-2.4, -0.72, 0.00689418
-2.4, -0.66, 0.00718559
-2.4, -0.6, 0.00746241
-2.4, -0.54, 0.00772204
-2.4, -0.48, 0.00796198
-2.4, -0.42, 0.00817989
-2.4, -0.36, 0.00837355
-2.4, -0.3, 0.008541
-2.4, -0.24, 0.00868049
-2.4, -0.18, 0.00879056
-2.4, -0.12, 0.00887003
-2.4, -0.06, 0.00891806
-2.4, 2.16493e-15, 0.00893412
-2.4, 0.06, 0.00891806
-2.4, 0.12, 0.00887003
-2.4, 0.18, 0.00879056
-2.4, 0.24, 0.00868049
-2.4, 0.3, 0.008541
-2.4, 0.36, 0.00837355
-2.4, 0.42, 0.00817989
-2.4, 0.48, 0.00796198
-2.4, 0.54, 0.00772204
-2.4, 0.6, 0.00746241
-2.4, 0.66, 0.00718559
-2.4, 0.72, 0.00689418
-2.4, 0.78, 0.00659082
-2.4, 0.84, 0.00627817
-2.4, 0.9, 0.00595885
-2.4, 0.96, 0.00563546
-2.4, 1.02, 0.00531046
-2.4, 1.08, 0.00498622
-2.4, 1.14, 0.00466496
-2.4, 1.2, 0.00434871
-2.4, 1.26, 0.00403933
-2.4, 1.32, 0.00373848
-2.4, 1.38, 0.0034476
-2.4, 1.44, 0.00316793
-2.4, 1.5, 0.00290049
-2.4, 1.56, 0.00264608
-2.4, 1.62, 0.00240531
-2.4, 1.68, 0.00217859
-2.4, 1.74, 0.00196615
-2.4, 1.8, 0.00176805
-2.4, 1.86, 0.0015842
-2.4, 1.92, 0.00141436
-2.4, 1.98, 0.0012582
-2.4, 2.04, 0.00111525
-2.4, 2.1, 0.000984992
-2.4, 2.16, 0.000866822
-2.4, 2.22, 0.000760087
-2.4, 2.28, 0.0006641
-2.4, 2.34, 0.00057815
-2.4, 2.4, 0.000501515
-2.4, 2.46, 0.000433475
-2.4, 2.52, 0.000373319
-2.4, 2.58, 0.000320356
-2.4, 2.64, 0.000273919
-2.4, 2.7, 0.000233372
-2.4, 2.76, 0.000198112
-2.4, 2.82, 0.000167575
-2.4, 2.88, 0.000141236
-2.4, 2.94, 0.000118609
-2.34, -3, 0.000114415
-2.34, -2.94, 0.000136733
-2.34, -2.88, 0.000162818
-2.34, -2.82, 0.000193182
-2.34, -2.76, 0.000228385
-2.34, -2.7, 0.000269033
-2.34, -2.64, 0.000315776
-2.34, -2.58, 0.000369309
-2.34, -2.52, 0.000430365
-2.34, -2.46, 0.000499713
-2.34, -2.4, 0.00057815
-2.34, -2.34, 0.000666496
-2.34, -2.28, 0.00076558
-2.34, -2.22, 0.000876234
-2.34, -2.16, 0.000999278
-2.34, -2.1, 0.00113551
-2.34, -2.04, 0.00128567
-2.34, -1.98, 0.00145046
-2.34, -1.92, 0.00163049
-2.34, -1.86, 0.00182627
-2.34, -1.8, 0.00203822
-2.34, -1.74, 0.00226659
-2.34, -1.68, 0.0025115
-2.34, -1.62, 0.00277286
-2.34, -1.56, 0.00305042
-2.34, -1.5, 0.0033437
-2.34, -1.44, 0.00365201
-2.34, -1.38, 0.00397442
-2.34, -1.32, 0.00430974
-2.34, -1.26, 0.00465657
-2.34, -1.2, 0.00501322
-2.34, -1.14, 0.00537779
-2.34, -1.08, 0.00574815
-2.34, -1.02, 0.00612193
-2.34, -0.96, 0.0064966
-2.34, -0.9, 0.00686941
-2.34, -0.84, 0.00723752
-2.34, -0.78, 0.00759795
-2.34, -0.72, 0.00794767
-2.34, -0.66, 0.0082836
-2.34, -0.6, 0.00860272
-2.34, -0.54, 0.00890202
-2.34, -0.48, 0.00917863
-2.34, -0.42, 0.00942983
-2.34, -0.36, 0.00965309
-2.34, -0.3, 0.00984613
-2.34, -0.24, 0.0100069
-2.34, -0.18, 0.0101338
-2.34, -0.12, 0.0102254
-2.34, -0.06, 0.0102808
-2.34, 2.16493e-15, 0.0102993
-2.34, 0.06, 0.0102808
-2.34, 0.12, 0.0102254
-2.34, 0.18, 0.0101338
-2.34, 0.24, 0.0100069
-2.34, 0.3, 0.00984613
-2.34, 0.36, 0.00965309
-2.34, 0.42, 0.00942983
-2.34, 0.48, 0.00917863
-2.34, 0.54, 0.00890202
-2.34, 0.6, 0.00860272
-2.34, 0.66, 0.0082836
-2.34, 0.72, 0.00794767
-2.34, 0.78, 0.00759795
-2.34, 0.84, 0.00723752
-2.34, 0.9, 0.00686941
-2.34, 0.96, 0.0064966
-2.34, 1.02, 0.00612193
-2.34, 1.08, 0.00574815
-2.34, 1.14, 0.00537779
-2.34, 1.2, 0.00501322
-2.34, 1.26, 0.00465657
-2.34, 1.32, 0.00430974
-2.34, 1.38, 0.00397442
-2.34, 1.44, 0.00365201
-2.34, 1.5, 0.0033437
-2.34, 1.56, 0.00305042
-2.34, 1.62, 0.00277286
-2.34, 1.68, 0.0025115
-2.34, 1.74, 0.00226659
-2.34, 1.8, 0.00203822
-2.34, 1.86, 0.00182627
-2.34, 1.92, 0.00163049
-2.34, 1.98, 0.00145046
-2.34, 2.04, 0.00128567
-2.34, 2.1, 0.00113551
-2.34, 2.16, 0.000999278
-2.34, 2.22, 0.000876234
-2.34, 2.28, 0.00076558
-2.34, 2.34, 0.000666496
-2.34, 2.4, 0.00057815
-2.34, 2.46, 0.000499713
-2.34, 2.52, 0.000430365
-2.34, 2.58, 0.000369309
-2.34, 2.64, 0.000315776
-2.34, 2.7, 0.000269033
-2.34, 2.76, 0.000228385
-2.34, 2.82, 0.000193182
-2.34, 2.88, 0.000162818
-2.34, 2.94, 0.000136733
-2.28, -3, 0.000131425
-2.28, -2.94, 0.000157061
-2.28, -2.88, 0.000187023
-2.28, -2.82, 0.000221901
-2.28, -2.76, 0.000262338
-2.28, -2.7, 0.000309028
-2.28, -2.64, 0.000362721
-2.28, -2.58, 0.000424212
-2.28, -2.52, 0.000494345
-2.28, -2.46, 0.000574002
-2.28, -2.4, 0.0006641
-2.28, -2.34, 0.00076558
-2.28, -2.28, 0.000879394
-2.28, -2.22, 0.0010065
-2.28, -2.16, 0.00114784
-2.28, -2.1, 0.00130432
-2.28, -2.04, 0.0014768
-2.28, -1.98, 0.00166609
-2.28, -1.92, 0.00187288
-2.28, -1.86, 0.00209778
-2.28, -1.8, 0.00234123
-2.28, -1.74, 0.00260356
-2.28, -1.68, 0.00288487
-2.28, -1.62, 0.00318508
-2.28, -1.56, 0.00350391
-2.28, -1.5, 0.00384079
-2.28, -1.44, 0.00419494
-2.28, -1.38, 0.00456527
-2.28, -1.32, 0.00495045
-2.28, -1.26, 0.00534883
-2.28, -1.2, 0.00575851
-2.28, -1.14, 0.00617728
-2.28, -1.08, 0.0066027
-2.28, -1.02, 0.00703205
-2.28, -0.96, 0.00746241
-2.28, -0.9, 0.00789065
-2.28, -0.84, 0.00831348
-2.28, -0.78, 0.00872749
-2.28, -0.72, 0.0091292
-2.28, -0.66, 0.00951508
-2.28, -0.6, 0.00988164
-2.28, -0.54, 0.0102254
-2.28, -0.48, 0.0105432
-2.28, -0.42, 0.0108317
-2.28, -0.36, 0.0110882
-2.28, -0.3, 0.0113099
-2.28, -0.24, 0.0114946
-2.28, -0.18, 0.0116404
-2.28, -0.12, 0.0117456
-2.28, -0.06, 0.0118092
-2.28, 2.16493e-15, 0.0118305
-2.28, 0.06, 0.0118092
-2.28, 0.12, 0.0117456
-2.28, 0.18, 0.0116404
-2.28, 0.24, 0.0114946
-2.28, 0.3, 0.0113099
-2.28, 0.36, 0.0110882
-2.28, 0.42, 0.0108317
-2.28, 0.48, 0.0105432
-2.28, 0.54, 0.0102254
-2.28, 0.6, 0.00988164
-2.28, 0.66, 0.00951508
-2.28, 0.72, 0.0091292
-2.28, 0.78, 0.00872749
-2.28, 0.84, 0.00831348
-2.28, 0.9, 0.00789065
-2.28, 0.96, 0.00746241
-2.28, 1.02, 0.00703205
-2.28, 1.08, 0.0066027
-2.28, 1.14, 0.00617728
-2.28, 1.2, 0.00575851
-2.28, 1.26, 0.00534883
-2.28, 1.32, 0.00495045
-2.28, 1.38, 0.00456527
-2.28, 1.44, 0.00419494
-2.28, 1.5, 0.00384079
-2.28, 1.56, 0.00350391
-2.28, 1.62, 0.00318508
-2.28, 1.68, 0.00288487
-2.28, 1.74, 0.00260356
-2.28, 1.8, 0.00234123
-2.28, 1.86, 0.00209778
-2.28, 1.92, 0.00187288
-2.28, 1.98, 0.00166609
-2.28, 2.04, 0.0014768
-2.28, 2.1, 0.00130432
-2.28, 2.16, 0.00114784
-2.28, 2.22, 0.0010065
-2.28, 2.28, 0.000879394
-2.28, 2.34, 0.00076558
-2.28, 2.4, 0.0006641
-2.28, 2.46, 0.000574002
-2.28, 2.52, 0.000494345
-2.28, 2.58, 0.000424212
-2.28, 2.64, 0.000362721
-2.28, 2.7, 0.000309028
-2.28, 2.76, 0.000262338
-2.28, 2.82, 0.000221901
-2.28, 2.88, 0.000187023
-2.28, 2.94, 0.000157061
-2.22, -3, 0.00015042
-2.22, -2.94, 0.000179762
-2.22, -2.88, 0.000214055
-2.22, -2.82, 0.000253974
-2.22, -2.76, 0.000300255
-2.22, -2.7, 0.000353694
-2.22, -2.64, 0.000415147
-2.22, -2.58, 0.000485526
-2.22, -2.52, 0.000565796
-2.22, -2.46, 0.000656967
-2.22, -2.4, 0.000760087
-2.22, -2.34, 0.000876234
-2.22, -2.28, 0.0010065
-2.22, -2.22, 0.00115198
-2.22, -2.16, 0.00131374
-2.22, -2.1, 0.00149284
-2.22, -2.04, 0.00169025
-2.22, -1.98, 0.0019069
-2.22, -1.92, 0.00214358
-2.22, -1.86, 0.00240098
-2.22, -1.8, 0.00267963
-2.22, -1.74, 0.00297987
-2.22, -1.68, 0.00330183
-2.22, -1.62, 0.00364544
-2.22, -1.56, 0.00401035
-2.22, -1.5, 0.00439593
-2.22, -1.44, 0.00480126
-2.22, -1.38, 0.00522512
-2.22, -1.32, 0.00566597
-2.22, -1.26, 0.00612193
-2.22, -1.2, 0.00659082
-2.22, -1.14, 0.00707013
-2.22, -1.08, 0.00755703
-2.22, -1.02, 0.00804844
-2.22, -0.96, 0.008541
-2.22, -0.9, 0.00903114
-2.22, -0.84, 0.00951508
-2.22, -0.78, 0.00998894
-2.22, -0.72, 0.0104487
-2.22, -0.66, 0.0108904
-2.22, -0.6, 0.0113099
-2.22, -0.54, 0.0117034
-2.22, -0.48, 0.012067
-2.22, -0.42, 0.0123973
-2.22, -0.36, 0.0126908
-2.22, -0.3, 0.0129446
-2.22, -0.24, 0.013156
-2.22, -0.18, 0.0133228
-2.22, -0.12, 0.0134433
-2.22, -0.06, 0.0135161
-2.22, 2.16493e-15, 0.0135404
-2.22, 0.06, 0.0135161
-2.22, 0.12, 0.0134433
-2.22, 0.18, 0.0133228
-2.22, 0.24, 0.013156
-2.22, 0.3, 0.0129446
-2.22, 0.36, 0.0126908
-2.22, 0.42, 0.0123973
-2.22, 0.48, 0.012067
-2.22, 0.54, 0.0117034
-2.22, 0.6, 0.0113099
-2.22, 0.66, 0.0108904
-2.22, 0.72, 0.0104487
-2.22, 0.78, 0.00998894
-2.22, 0.84, 0.00951508
-2.22, 0.9, 0.00903114
-2.22, 0.96, 0.008541
-2.22, 1.02, 0.00804844
-2.22, 1.08, 0.00755703
-2.22, 1.14, 0.00707013
-2.22, 1.2, 0.00659082
-2.22, 1.26, 0.00612193
-2.22, 1.32, 0.00566597
-2.22, 1.38, 0.00522512
-2.22, 1.44, 0.00480126
-2.22, 1.5, 0.00439593
-2.22, 1.56, 0.00401035
-2.22, 1.62, 0.00364544
-2.22, 1.68, 0.00330183
-2.22, 1.74, 0.00297987
-2.22, 1.8, 0.00267963
-2.22, 1.86, 0.00240098
-2.22, 1.92, 0.00214358
-2.22, 1.98, 0.0019069
-2.22, 2.04, 0.00169025
-2.22, 2.1, 0.00149284
-2.22, 2.16, 0.00131374
-2.22, 2.22, 0.00115198
-2.22, 2.28, 0.0010065
-2.22, 2.34, 0.000876234
-2.22, 2.4, 0.000760087
-2.22, 2.46, 0.000656967
-2.22, 2.52, 0.000565796
-2.22, 2.58, 0.000485526
-2.22, 2.64, 0.000415147
-2.22, 2.7, 0.000353694
-2.22, 2.76, 0.000300255
-2.22, 2.82, 0.000253974
-2.22, 2.88, 0.000214055
-2.22, 2.94, 0.000179762
-2.16, -3, 0.000171543
-2.16, -2.94, 0.000205005
-2.16, -2.88, 0.000244114
-2.16, -2.82, 0.000289638
-2.16, -2.76, 0.000342418
-2.16, -2.7, 0.000403362
-2.16, -2.64, 0.000473444
-2.16, -2.58, 0.000553706
-2.16, -2.52, 0.000645247
-2.16, -2.46, 0.000749221
-2.16, -2.4, 0.000866822
-2.16, -2.34, 0.000999278
-2.16, -2.28, 0.00114784
-2.16, -2.22, 0.00131374
-2.16, -2.16, 0.00149822
-2.16, -2.1, 0.00170247
-2.16, -2.04, 0.0019276
-2.16, -1.98, 0.00217467
-2.16, -1.92, 0.00244459
-2.16, -1.86, 0.00273814
-2.16, -1.8, 0.00305591
-2.16, -1.74, 0.00339831
-2.16, -1.68, 0.00376549
-2.16, -1.62, 0.00415735
-2.16, -1.56, 0.0045735
-2.16, -1.5, 0.00501322
-2.16, -1.44, 0.00547547
-2.16, -1.38, 0.00595885
-2.16, -1.32, 0.00646161
-2.16, -1.26, 0.0069816
-2.16, -1.2, 0.00751633
-2.16, -1.14, 0.00806294
-2.16, -1.08, 0.00861822
-2.16, -1.02, 0.00917863
-2.16, -0.96, 0.00974036
-2.16, -0.9, 0.0102993
-2.16, -0.84, 0.0108512
-2.16, -0.78, 0.0113916
-2.16, -0.72, 0.011916
-2.16, -0.66, 0.0124196
-2.16, -0.6, 0.0128981
-2.16, -0.54, 0.0133468
-2.16, -0.48, 0.0137615
-2.16, -0.42, 0.0141382
-2.16, -0.36, 0.0144729
-2.16, -0.3, 0.0147623
-2.16, -0.24, 0.0150034
-2.16, -0.18, 0.0151937
-2.16, -0.12, 0.015331
-2.16, -0.06, 0.015414
-2.16, 2.16493e-15, 0.0154418
-2.16, 0.06, 0.015414
-2.16, 0.12, 0.015331
-2.16, 0.18, 0.0151937
-2.16, 0.24, 0.0150034
-2.16, 0.3, 0.0147623
-2.16, 0.36, 0.0144729
-2.16, 0.42, 0.0141382
-2.16, 0.48, 0.0137615
-2.16, 0.54, 0.0133468
-2.16, 0.6, 0.0128981
-2.16, 0.66, 0.0124196
-2.16, 0.72, 0.011916
-2.16, 0.78, 0.0113916
-2.16, 0.84, 0.0108512
-2.16, 0.9, 0.0102993
-2.16, 0.96, 0.00974036
-2.16, 1.02, 0.00917863
-2.16, 1.08, 0.00861822
-2.16, 1.14, 0.00806294
-2.16, 1.2, 0.00751633
-2.16, 1.26, 0.0069816
-2.16, 1.32, 0.00646161
-2.16, 1.38, 0.00595885
-2.16, 1.44, 0.00547547
-2.16, 1.5, 0.00501322
-2.16, 1.56, 0.0045735
-2.16, 1.62, 0.00415735
-2.16, 1.68, 0.00376549
-2.16, 1.74, 0.00339831
-2.16, 1.8, 0.00305591
-2.16, 1.86, 0.00273814
-2.16, 1.92, 0.00244459
-2.16, 1.98, 0.00217467
-2.16, 2.04, 0.0019276
-2.16, 2.1, 0.00170247
-2.16, 2.16, 0.00149822
-2.16, 2.22, 0.00131374
-2.16, 2.28, 0.00114784
-2.16, 2.34, 0.000999278
-2.16, 2.4, 0.000866822
-2.16, 2.46, 0.000749221
-2.16, 2.52, 0.000645247
-2.16, 2.58, 0.000553706
-2.16, 2.64, 0.000473444
-2.16, 2.7, 0.000403362
-2.16, 2.76, 0.000342418
-2.16, 2.82, 0.000289638
-2.16, 2.88, 0.000244114
-2.16, 2.94, 0.000205005
-2.1, -3, 0.000194929
-2.1, -2.94, 0.000232952
-2.1, -2.88, 0.000277393
-2.1, -2.82, 0.000329124
-2.1, -2.76, 0.000389099
-2.1, -2.7, 0.00045835
-2.1, -2.64, 0.000537987
-2.1, -2.58, 0.00062919
-2.1, -2.52, 0.000733211
-2.1, -2.46, 0.000851359
-2.1, -2.4, 0.000984992
-2.1, -2.34, 0.00113551
-2.1, -2.28, 0.00130432
-2.1, -2.22, 0.00149284
-2.1, -2.16, 0.00170247
-2.1, -2.1, 0.00193456
-2.1, -2.04, 0.00219039
-2.1, -1.98, 0.00247114
-2.1, -1.92, 0.00277785
-2.1, -1.86, 0.00311142
-2.1, -1.8, 0.00347251
-2.1, -1.74, 0.00386159
-2.1, -1.68, 0.00427882
-2.1, -1.62, 0.00472411
-2.1, -1.56, 0.00519698
-2.1, -1.5, 0.00569665
-2.1, -1.44, 0.00622192
-2.1, -1.38, 0.0067712
-2.1, -1.32, 0.00734249
-2.1, -1.26, 0.00793337
-2.1, -1.2, 0.008541
-2.1, -1.14, 0.00916213
-2.1, -1.08, 0.0097931
-2.1, -1.02, 0.0104299
-2.1, -0.96, 0.0110682
-2.1, -0.9, 0.0117034
-2.1, -0.84, 0.0123305
-2.1, -0.78, 0.0129446
-2.1, -0.72, 0.0135404
-2.1, -0.66, 0.0141127
-2.1, -0.6, 0.0146564
-2.1, -0.54, 0.0151663
-2.1, -0.48, 0.0156376
-2.1, -0.42, 0.0160656
-2.1, -0.36, 0.0164459
-2.1, -0.3, 0.0167748
-2.1, -0.24, 0.0170488
-2.1, -0.18, 0.0172649
-2.1, -0.12, 0.017421
-2.1, -0.06, 0.0175154
-2.1, 2.16493e-15, 0.0175469
-2.1, 0.06, 0.0175154
-2.1, 0.12, 0.017421
-2.1, 0.18, 0.0172649
-2.1, 0.24, 0.0170488
-2.1, 0.3, 0.0167748
-2.1, 0.36, 0.0164459
-2.1, 0.42, 0.0160656
-2.1, 0.48, 0.0156376
-2.1, 0.54, 0.0151663
-2.1, 0.6, 0.0146564
-2.1, 0.66, 0.0141127
-2.1, 0.72, 0.0135404
-2.1, 0.78, 0.0129446
-2.1, 0.84, 0.0123305
-2.1, 0.9, 0.0117034
-2.1, 0.96, 0.0110682
-2.1, 1.02, 0.0104299
-2.1, 1.08, 0.0097931
-2.1, 1.14, 0.00916213
-2.1, 1.2, 0.008541
-2.1, 1.26, 0.00793337
-2.1, 1.32, 0.00734249
-2.1, 1.38, 0.0067712
-2.1, 1.44, 0.00622192
-2.1, 1.5, 0.00569665
-2.1, 1.56, 0.00519698
-2.1, 1.62, 0.00472411
-2.1, 1.68, 0.00427882
-2.1, 1.74, 0.00386159
-2.1, 1.8, 0.00347251
-2.1, 1.86, 0.00311142
-2.1, 1.92, 0.00277785
-2.1, 1.98, 0.00247114
-2.1, 2.04, 0.00219039
-2.1, 2.1, 0.00193456
-2.1, 2.16, 0.00170247
-2.1, 2.22, 0.00149284
-2.1, 2.28, 0.00130432
-2.1, 2.34, 0.00113551
-2.1, 2.4, 0.000984992
-2.1, 2.46, 0.000851359
-2.1, 2.52, 0.000733211
-2.1, 2.58, 0.00062919
-2.1, 2.64, 0.000537987
-2.1, 2.7, 0.00045835
-2.1, 2.76, 0.000389099
-2.1, 2.82, 0.000329124
-2.1, 2.88, 0.000277393
-2.1, 2.94, 0.000232952
-2.04, -3, 0.000220706
-2.04, -2.94, 0.000263758
-2.04, -2.88, 0.000314076
-2.04, -2.82, 0.000372648
-2.04, -2.76, 0.000440554
-2.04, -2.7, 0.000518963
-2.04, -2.64, 0.000609131
-2.04, -2.58, 0.000712396
-2.04, -2.52, 0.000830172
-2.04, -2.46, 0.000963944
-2.04, -2.4, 0.00111525
-2.04, -2.34, 0.00128567
-2.04, -2.28, 0.0014768
-2.04, -2.22, 0.00169025
-2.04, -2.16, 0.0019276
-2.04, -2.1, 0.00219039
-2.04, -2.04, 0.00248005
-2.04, -1.98, 0.00279793
-2.04, -1.92, 0.0031452
-2.04, -1.86, 0.00352288
-2.04, -1.8, 0.00393172
-2.04, -1.74, 0.00437225
-2.04, -1.68, 0.00484467
-2.04, -1.62, 0.00534883
-2.04, -1.56, 0.00588424
-2.04, -1.5, 0.00644999
-2.04, -1.44, 0.00704472
-2.04, -1.38, 0.00766664
-2.04, -1.32, 0.00831348
-2.04, -1.26, 0.0089825
-2.04, -1.2, 0.00967048
-2.04, -1.14, 0.0103737
-2.04, -1.08, 0.0110882
-2.04, -1.02, 0.0118092
-2.04, -0.96, 0.0125319
-2.04, -0.9, 0.0132511
-2.04, -0.84, 0.0139611
-2.04, -0.78, 0.0146564
